Matricule,Type_Contrat,Service,Type_Absence,Date_Debut,Date_Fin,Duree_Jours,Valide,Commentaire_RH
b049f01ca9ca,cdd,Conformité KYC,CP,28.02.2024,08-03-2024,10,N,A régulariser
b049f01ca9ca,cdd,,FORMATION,2024-07-16,2024-07-17,2,0,RAS
b049f01ca9ca,cdd,Conformité KYC,Congé Payé,01-06-2024,06/06/2024,6,NON,A régulariser
b049f01ca9ca,cdd,Conformité KYC,rtt,01-07-2024,01-07-2024,1,OUI,Validé manager
b049f01ca9ca,CDD,Conformité KYC,rtt,25.01.2024,25-01-2024,1,OUI,En attente validation
b049f01ca9ca,cdd,Conformité KYC,RTT,07/01/2025,07/01/2025,1,0,
b049f01ca9ca,CDD,Conformité KYC,CONGE_PAYE,07-06-2024,06/16/2024,10,0,En attente validation
b049f01ca9ca,cdd,Conformité KYC,Congé Payé,12/25/2024,29.12.2024,5,1,En attente validation
b049f01ca9ca,CDD,Conformité KYC,CP,04/21/2024,2024-04-30,10,NON,URGENT
b049f01ca9ca,cdd,Conformité KYC,Congé Payé,24-10-2024,2024-10-31,8,NON,URGENT
b049f01ca9ca,cdd,Conformité KYC,rtt,13-10-2024,13/10/24,1,N,Certificat fourni
b049f01ca9ca,cdd,Conformité KYC,Maladie,13-04-2024,15/04/2024,3,Y,Validé manager
b049f01ca9ca,cdd,Conformité KYC,CP,2024-01-28,2024-02-06,10,OUI,
b049f01ca9ca,cdd,Conformité KYC,CP,13-05-2024,22/05/24,10,0,
f48bd15c9ab4,Prestataire,Recouvrement,Maladie,11-11-2024,11/11/2024,1,Y,Validé manager
f48bd15c9ab4,PRESTATAIRE,Recouvrement,Congé Payé,30/05/26,08-06-2026,10,OUI,A régulariser
f48bd15c9ab4,PRESTATAIRE,Recouvrement,MALADIE,25.09.2025,26.09.2025,2,Y,A régulariser
f48bd15c9ab4,PRESTATAIRE,Recouvrement,CP,2026-01-10,2026-01-14,5,OUI,Certificat fourni
f48bd15c9ab4,Prestataire,Recouvrement,CONGE_PAYE,2026-05-16,05/24/2026,9,1,RAS
f48bd15c9ab4,PRESTATAIRE,Recouvrement,Formation CFA,02/27/2026,03-03-2026,5,1,RAS
f48bd15c9ab4,PRESTATAIRE,Recouvrement,Maladie,2025-06-12,13-06-2025,2,O,
f48bd15c9ab4,PRESTATAIRE,Recouvrement,RTT,26-03-2026,2026-03-26,-1,OUI,Certificat fourni
f48bd15c9ab4,Prestataire,Recouvrement,MALADIE,02.06.2024,2024-06-03,2,NON,Validé manager
f48bd15c9ab4,PRESTATAIRE,Recouvrement,Formation CFA,23/05/24,27/05/24,5,O,En attente validation
f48bd15c9ab4,Prestataire,Recouvrement,RTT,28/08/2024,28/08/24,1,N,A régulariser
f48bd15c9ab4,PRESTATAIRE,Recouvrement,CONGE_PAYE,13/08/25,08/22/2025,10,OUI,Certificat fourni
f48bd15c9ab4,PRESTATAIRE,Recouvrement,Formation CFA,2025-10-09,10-10-2025,2,OUI,A régulariser
f48bd15c9ab4,Prestataire,Recouvrement,rtt,25-12-2024,25/12/24,1,0,Certificat fourni
f48bd15c9ab4,PRESTATAIRE,Recouvrement,rtt,26-06-2025,26/06/25,1,N,URGENT
f48bd15c9ab4,PRESTATAIRE,Recouvrement,RTT,01/24/2025,2025-01-24,1,0,
f48bd15c9ab4,Prestataire,Recouvrement,Formation,22-07-2024,24/07/24,120,OUI,A régulariser
f48bd15c9ab4,PRESTATAIRE,Recouvrement,Maladie,2024-06-23,06/23/2024,1,OUI,A régulariser
f48bd15c9ab4,PRESTATAIRE,Recouvrement,CONGE_PAYE,18-02-2024,2024-02-26,9,NON,
f48bd15c9ab4,PRESTATAIRE,Recouvrement,Congé Payé,03/04/2024,09-04-2024,7,Y,URGENT
f48bd15c9ab4,Prestataire,Recouvrement,rtt,2024-05-28,2024-05-28,1,1,En attente validation
f48bd15c9ab4,Prestataire,Recouvrement,FORMATION,02-02-2024,06-02-2024,120,N,En attente validation
f48bd15c9ab4,PRESTATAIRE,Recouvrement,Absent,17/08/25,17-08-2025,1,Y,URGENT
f48bd15c9ab4,PRESTATAIRE,Recouvrement,MALADIE,2024-08-06,07/08/2024,2,N,Validé manager
f48bd15c9ab4,Prestataire,Recouvrement,rtt,27/02/2024,27.02.2024,1,1,Validé manager
19f1351013b1,cdd,Recouvrement,rtt,28/06/2025,06/28/2025,1,0,
19f1351013b1,CDD,Recouvrement,RTT,24/03/25,03/24/2025,1,N,En attente validation
19f1351013b1,CDD,Recouvrement,Formation CFA,2025-05-20,22/05/25,3,N,Validé manager
19f1351013b1,CDD,Recouvrement,RTT,24-03-2025,2025-03-24,1,O,RAS
19f1351013b1,CDD,Recouvrement,RTT,2025-09-14,14.09.2025,1,Y,En attente validation
19f1351013b1,cdd,Recouvrement,CONGE_PAYE,27.09.2025,2025-10-02,6,1,
19f1351013b1,cdd,Recouvrement,FORMATION,24/03/2025,26.03.2025,3,N,
19f1351013b1,CDD,Recouvrement,Formation CFA,24-08-2025,28/08/2025,5,0,
19f1351013b1,CDD,Recouvrement,RTT,24/07/25,24-07-2025,1,NON,URGENT
19f1351013b1,CDD,Recouvrement,Formation CFA,14/03/2025,2025-03-17,4,1,A régulariser
19f1351013b1,cdd,Recouvrement,FORMATION,17.08.2025,21-08-2025,5,N,RAS
19f1351013b1,CDD,Recouvrement,RTT,2025-08-25,25/08/2025,1,Y,
19f1351013b1,CDD,Recouvrement,MALADIE,11.09.2025,09/14/2025,4,NON,URGENT
19f1351013b1,CDD,Recouvrement,Congé Payé,18/05/25,22/05/25,5,NON,Validé manager
19f1351013b1,cdd,Recouvrement,CONGE_PAYE,24/02/2025,01-03-2025,6,1,
19f1351013b1,cdd,Recouvrement,RTT,07/26/2025,26/07/2025,1,1,
19f1351013b1,cdd,Recouvrement,CONGE_PAYE,2025-04-03,09.04.2025,7,NON,URGENT
19f1351013b1,CDD,Recouvrement,FORMATION,2025-03-26,03/28/2025,3,0,En attente validation
19f1351013b1,cdd,Recouvrement,Absent,31-07-2025,2025-07-31,1,NON,RAS
19f1351013b1,cdd,Recouvrement,rtt,26/09/25,2025-09-26,1,0,URGENT
19f1351013b1,cdd,Recouvrement,CONGE_PAYE,31-08-2025,2025-09-05,6,OUI,RAS
19f1351013b1,CDD,,CONGE_PAYE,2025-02-13,2025-02-19,7,NON,Validé manager
19f1351013b1,cdd,Recouvrement,RTT,20-07-2025,20/07/2025,1,1,En attente validation
19f1351013b1,CDD,Recouvrement,MALADIE,2025-03-31,04.04.2025,5,O,RAS
19f1351013b1,CDD,Recouvrement,MALADIE,18.03.2025,18/03/25,1,O,A régulariser
19f1351013b1,cdd,Recouvrement,Congé Payé,24/03/2025,31/03/25,8,N,A régulariser
19f1351013b1,CDD,Recouvrement,CP,24.03.2025,02.04.2025,10,Y,
19f1351013b1,CDD,Recouvrement,Maladie,17-06-2025,2025-06-14,5,N,Certificat fourni
19f1351013b1,cdd,Recouvrement,RTT,24-03-2025,24.03.2025,95,NON,Validé manager
19f1351013b1,CDD,Recouvrement,rtt,24.03.2025,24/03/2025,1,NON,URGENT
19f1351013b1,CDD,Recouvrement,Formation,2025-03-23,25/03/2025,3,1,RAS
19f1351013b1,cdd,Recouvrement,CONGE_PAYE,03.06.2025,07/06/2025,5,N,
13468b810133,alternant,Conformité KYC,CP,13.05.2026,21/05/2026,9,0,URGENT
13468b810133,alternant,Conformité KYC,FORMATION,10/22/2025,2025-10-23,2,N,A régulariser
13468b810133,alternant,Conformité KYC,CP,30/11/25,04.12.2025,5,N,RAS
13468b810133,alternant,Conformité KYC,RTT,24/04/2026,21/04/26,1,0,Certificat fourni
13468b810133,Alternant,Conformité KYC,Formation CFA,02.06.2026,03-06-2026,2,O,RAS
13468b810133,Alternant,Conformité KYC,MALADIE,26.10.2025,26/10/25,1,O,URGENT
13468b810133,alternant,Conformité KYC,CP,2026-03-04,09/03/2026,6,Y,Certificat fourni
13468b810133,alternant,Conformité KYC,FORMATION,25-05-2026,28/05/2026,4,1,Validé manager
13468b810133,alternant,Conformité KYC,rtt,18-11-2025,18-11-2025,1,0,URGENT
13468b810133,Alternant,Conformité KYC,rtt,24/03/26,03/24/2026,1,1,RAS
13468b810133,Alternant,Conformité KYC,Congé Payé,29.11.2025,2025-12-07,9,0,Validé manager
13468b810133,Alternant,Conformité KYC,CONGE_PAYE,2026-02-09,02/15/2026,7,Y,A régulariser
13468b810133,Alternant,Conformité KYC,RTT,03.01.2026,03/01/2026,1,0,Certificat fourni
13468b810133,Alternant,Conformité KYC,Congé Payé,04/19/2026,26/04/2026,8,OUI,Certificat fourni
13468b810133,alternant,Conformité KYC,rtt,2025-12-20,20-12-2025,1,OUI,
13468b810133,Alternant,Conformité KYC,rtt,04/28/2026,04/28/2026,1,OUI,RAS
13468b810133,Alternant,Conformité KYC,Absent,16/10/2025,16/10/25,1,N,RAS
13468b810133,Alternant,Conformité KYC,MALADIE,12/12/2025,15.12.2025,4,OUI,A régulariser
13468b810133,alternant,Conformité KYC,CONGE_PAYE,11/01/2026,20/01/26,10,OUI,En attente validation
13468b810133,Alternant,Conformité KYC,Congé Payé,07-11-2025,11.11.2025,5,O,
13468b810133,alternant,Conformité KYC,Semaine école,07/02/2026,10/02/2026,4,1,A régulariser
13468b810133,Alternant,Conformité KYC,Maladie,25.01.2026,26/01/2026,2,N,URGENT
13468b810133,alternant,Conformité KYC,rtt,28.05.2026,28.05.2026,1,O,URGENT
13468b810133,alternant,Conformité KYC,RTT,22.02.2026,22-02-2026,1,NON,
13468b810133,Alternant,Conformité KYC,CONGE_PAYE,13.02.2026,2026-02-18,6,N,En attente validation
13468b810133,Alternant,Conformité KYC,Congé Payé,10/25/2025,2025-11-03,10,O,RAS
13468b810133,Alternant,Conformité KYC,Formation,2026-02-01,2026-02-05,5,0,RAS
13468b810133,Alternant,Conformité KYC,RTT,10/05/2026,10/05/2026,1,OUI,En attente validation
13468b810133,alternant,Conformité KYC,CP,08/10/2025,10/16/2025,9,N,
13468b810133,alternant,Conformité KYC,MALADIE,30-01-2026,27.01.2026,2,Y,URGENT
13468b810133,alternant,Conformité KYC,MALADIE,29/03/26,01/04/2026,4,N,En attente validation
c4551d169398,INTERIMAIRE,Crédit Immobilier,Formation CFA,27/04/2026,2026-05-01,5,OUI,Validé manager
c4551d169398,Interimaire,Crédit Immobilier,rtt,24/06/2025,24/06/25,1,0,
c4551d169398,INTERIMAIRE,Crédit Immobilier,Congé Payé,2025-06-02,10/06/2025,9,NON,RAS
c4551d169398,INTERIMAIRE,Crédit Immobilier,RTT,01-02-2025,2025-02-01,-1,Y,En attente validation
c4551d169398,Intérimaire,Crédit Immobilier,Congé Payé,15/08/2025,08/19/2025,5,NON,RAS
c4551d169398,Intérimaire,Crédit Immobilier,Congé Payé,11-08-2025,20/08/2025,10,NON,Validé manager
c4551d169398,Interimaire,Crédit Immobilier,Formation,2025-03-24,23/03/25,3,N,
c4551d169398,INTERIMAIRE,Crédit Immobilier,CONGE_PAYE,07/12/2025,02-12-2025,5,N,Certificat fourni
c4551d169398,INTERIMAIRE,Crédit Immobilier,RTT,14/05/2025,14.05.2025,1,O,RAS
c4551d169398,INTERIMAIRE,Crédit Immobilier,rtt,2025-02-25,25.02.2025,1,0,URGENT
c4551d169398,Intérimaire,Crédit Immobilier,CONGE_PAYE,06/10/2025,2025-10-10,5,1,URGENT
c4551d169398,Intérimaire,Crédit Immobilier,FORMATION,2025-06-21,22.06.2025,2,O,RAS
c4551d169398,INTERIMAIRE,Crédit Immobilier,CP,10/05/2025,14-05-2025,5,OUI,Certificat fourni
c4551d169398,Interimaire,Crédit Immobilier,CP,07/02/2025,14-02-2025,8,NON,En attente validation
c4551d169398,Interimaire,,CONGE_PAYE,2026-02-03,10.02.2026,8,0,Validé manager
c4551d169398,Interimaire,Crédit Immobilier,Formation CFA,02/27/2025,01/03/2025,3,NON,En attente validation
c4551d169398,Interimaire,Crédit Immobilier,rtt,03-10-2025,2025-10-03,1,Y,En attente validation
c4551d169398,Intérimaire,Crédit Immobilier,RTT,01/22/2026,22-01-2026,1,O,A régulariser
c4551d169398,INTERIMAIRE,Crédit Immobilier,rtt,25.07.2025,25/07/25,1,O,URGENT
c4551d169398,INTERIMAIRE,Crédit Immobilier,Absent,02.11.2025,02/11/2025,1,N,RAS
c4551d169398,Interimaire,,FORMATION,26.10.2025,10/27/2025,2,O,En attente validation
c4551d169398,Interimaire,Crédit Immobilier,FORMATION,22.08.2025,24.08.2025,3,0,
c4551d169398,Interimaire,Crédit Immobilier,FORMATION,06/23/2025,06/27/2025,5,Y,Validé manager
c4551d169398,Interimaire,Crédit Immobilier,CONGE_PAYE,2025-09-11,09/15/2025,5,O,En attente validation
c4551d169398,Interimaire,Crédit Immobilier,MALADIE,07.04.2026,08-04-2026,2,1,Certificat fourni
c4551d169398,Intérimaire,Crédit Immobilier,RTT,26-03-2026,26/03/2026,1,O,
c4551d169398,INTERIMAIRE,Crédit Immobilier,CP,04/04/2026,10/04/2026,7,1,URGENT
c4551d169398,Interimaire,Crédit Immobilier,Maladie,17-09-2025,09/19/2025,3,0,
ab163c46da67,CDI,Épargne & Placements,FORMATION,26.01.2026,2026-01-29,4,N,En attente validation
ab163c46da67,CDI,Épargne & Placements,rtt,12.06.2026,12.06.2026,1,Y,
ab163c46da67,cdi,Épargne & Placements,RTT,26/05/26,26/05/2026,1,OUI,URGENT
ab163c46da67,CDI,Épargne & Placements,CONGE_PAYE,12/12/2025,16.12.2025,5,N,Certificat fourni
ab163c46da67,CDI,Épargne & Placements,Congé Payé,2026-05-27,01/06/2026,6,N,URGENT
ab163c46da67,cdi,Épargne & Placements,RTT,25/12/25,25/12/2025,1,NON,URGENT
ab163c46da67,CDI,Épargne & Placements,rtt,24/03/26,2026-03-24,1,N,
ab163c46da67,cdi,Épargne & Placements,Formation,01.03.2026,05-03-2026,5,NON,En attente validation
ab163c46da67,cdi,,rtt,26-04-2026,26/04/2026,1,NON,Certificat fourni
ab163c46da67,cdi,Épargne & Placements,CP,01-06-2026,2026-06-07,7,1,Validé manager
ab163c46da67,cdi,Épargne & Placements,Absent,2026-04-19,19-04-2026,1,0,Certificat fourni
ab163c46da67,cdi,Épargne & Placements,Congé Payé,2025-12-20,2025-12-27,8,O,
ab163c46da67,CDI,,CP,25/03/26,03.04.2026,10,NON,A régulariser
ab163c46da67,CDI,Épargne & Placements,CP,22/04/2026,29.04.2026,8,1,
ab163c46da67,CDI,Épargne & Placements,RTT,2026-02-28,02/23/2026,1,OUI,RAS
ab163c46da67,CDI,Épargne & Placements,MALADIE,16-05-2026,05/16/2026,1,NON,En attente validation
ab163c46da67,cdi,Épargne & Placements,Congé Payé,04-04-2026,11-04-2026,8,NON,Validé manager
ab163c46da67,cdi,Épargne & Placements,Maladie,21-02-2026,24-02-2026,4,NON,A régulariser
ab163c46da67,CDI,Épargne & Placements,RTT,12.06.2026,12-06-2026,1,N,RAS
ab163c46da67,cdi,Épargne & Placements,CP,22.01.2026,27.01.2026,6,Y,
ab163c46da67,CDI,Épargne & Placements,RTT,22-05-2026,22/05/26,1,Y,
ab163c46da67,cdi,Épargne & Placements,CONGE_PAYE,13/04/26,18.04.2026,6,OUI,En attente validation
ab163c46da67,CDI,Épargne & Placements,Maladie,2026-05-27,27.05.2026,1,Y,A régulariser
ab163c46da67,CDI,Épargne & Placements,Maladie,21/03/2026,03/21/2026,1,1,RAS
ab163c46da67,CDI,Épargne & Placements,Congé Payé,21-05-2026,27/05/2026,7,1,
ab163c46da67,cdi,Épargne & Placements,CONGE_PAYE,11-05-2026,15/05/26,5,O,En attente validation
ab163c46da67,CDI,Épargne & Placements,Congé Payé,28.01.2026,02-02-2026,6,NON,En attente validation
ab163c46da67,CDI,Épargne & Placements,Maladie,04.06.2026,07/06/2026,4,0,Certificat fourni
ab163c46da67,cdi,Épargne & Placements,Maladie,14/04/2026,2026-04-17,4,1,Validé manager
ac686b5ca7d9,CDI,Conformité KYC,Maladie,2026-04-20,24/04/26,5,Y,RAS
ac686b5ca7d9,cdi,Conformité KYC,Congé Payé,2026-05-21,05/25/2026,5,0,
ac686b5ca7d9,CDI,Conformité KYC,CP,04/30/2026,04.05.2026,5,1,
ac686b5ca7d9,cdi,Conformité KYC,CONGE_PAYE,05-06-2026,14.06.2026,10,1,A régulariser
ac686b5ca7d9,CDI,Conformité KYC,MALADIE,20.02.2026,22-02-2026,3,1,A régulariser
ac686b5ca7d9,CDI,Conformité KYC,CP,09/01/2026,08/01/2026,8,O,Validé manager
ac686b5ca7d9,CDI,Conformité KYC,MALADIE,19-01-2026,2026-01-19,1,O,RAS
ac686b5ca7d9,cdi,Conformité KYC,FORMATION,02-03-2026,05.03.2026,4,O,A régulariser
ac686b5ca7d9,CDI,Conformité KYC,rtt,26.02.2026,02/26/2026,1,O,
ac686b5ca7d9,CDI,Conformité KYC,rtt,24/03/2026,03/24/2026,1,Y,Validé manager
ac686b5ca7d9,CDI,Conformité KYC,CONGE_PAYE,2026-04-15,04/23/2026,9,1,Certificat fourni
ac686b5ca7d9,cdi,Conformité KYC,CONGE_PAYE,09.04.2026,17.04.2026,9,OUI,
ac686b5ca7d9,cdi,Conformité KYC,Maladie,2026-04-20,21/04/26,2,OUI,A régulariser
ac686b5ca7d9,CDI,Conformité KYC,CP,2026-06-06,06/14/2026,9,OUI,Certificat fourni
ac686b5ca7d9,CDI,Conformité KYC,rtt,07.05.2026,07-05-2026,1,0,URGENT
ac686b5ca7d9,cdi,Conformité KYC,MALADIE,14.01.2026,2026-01-15,2,Y,RAS
ac686b5ca7d9,cdi,Conformité KYC,CP,28/01/2026,06-02-2026,10,O,Certificat fourni
ac686b5ca7d9,CDI,Conformité KYC,Maladie,2026-02-02,2026-02-06,5,0,A régulariser
ac686b5ca7d9,cdi,Conformité KYC,rtt,21.04.2026,04/21/2026,1,O,RAS
ac686b5ca7d9,cdi,Conformité KYC,CONGE_PAYE,23.04.2026,21-04-2026,6,0,
ac686b5ca7d9,cdi,Conformité KYC,FORMATION,05/28/2026,05/30/2026,3,0,En attente validation
ac686b5ca7d9,cdi,Conformité KYC,RTT,03.04.2026,03.04.2026,1,OUI,En attente validation
ac686b5ca7d9,CDI,Conformité KYC,Maladie,2026-01-18,19.01.2026,2,1,Certificat fourni
ac686b5ca7d9,cdi,Conformité KYC,Formation,26/03/26,2026-03-29,4,0,En attente validation
ac686b5ca7d9,cdi,Conformité KYC,rtt,22/01/2026,22/01/26,1,O,A régulariser
ac686b5ca7d9,cdi,Conformité KYC,RTT,2026-01-07,07.01.2026,1,NON,Certificat fourni
ac686b5ca7d9,cdi,Conformité KYC,RTT,19-01-2026,19/01/26,1,Y,RAS
ac686b5ca7d9,CDI,Conformité KYC,FORMATION,20/02/2026,24/02/26,5,OUI,En attente validation
ac686b5ca7d9,CDI,Conformité KYC,Congé Payé,23.05.2026,2026-05-31,9,1,
ac686b5ca7d9,cdi,Conformité KYC,Congé Payé,03/23/2026,28/03/2026,6,NON,En attente validation
ac686b5ca7d9,CDI,Conformité KYC,rtt,2026-04-18,2026-04-18,1,0,A régulariser
ac686b5ca7d9,CDI,Conformité KYC,CONGE_PAYE,2026-03-02,09.03.2026,8,O,URGENT
71a347385c94,CDI,Crédit Immobilier,Congé Payé,08/07/2024,2024-07-12,5,1,
71a347385c94,cdi,Crédit Immobilier,CP,31/07/2025,04-08-2025,5,1,URGENT
71a347385c94,CDI,Crédit Immobilier,CONGE_PAYE,2025-10-12,2025-10-18,7,0,A régulariser
71a347385c94,CDI,Crédit Immobilier,rtt,25/10/2025,25-10-2025,1,N,RAS
71a347385c94,cdi,Crédit Immobilier,RTT,24/08/2025,2025-08-24,1,N,A régulariser
71a347385c94,cdi,Crédit Immobilier,Formation,26-12-2025,27.12.2025,2,0,Validé manager
71a347385c94,CDI,Crédit Immobilier,MALADIE,22/07/2024,24/07/2024,3,N,
71a347385c94,cdi,Crédit Immobilier,FORMATION,05/24/2024,2024-05-28,5,O,En attente validation
71a347385c94,cdi,Crédit Immobilier,MALADIE,08/28/2025,08/28/2025,1,NON,Certificat fourni
71a347385c94,cdi,Crédit Immobilier,Congé Payé,06/13/2025,2025-06-20,8,NON,
71a347385c94,CDI,Crédit Immobilier,Congé Payé,2025-07-02,11/07/2025,10,O,Validé manager
71a347385c94,CDI,Crédit Immobilier,FORMATION,2024-01-04,2024-01-08,5,O,A régulariser
71a347385c94,cdi,Crédit Immobilier,rtt,2025-05-12,12-05-2025,1,NON,
71a347385c94,cdi,Crédit Immobilier,Maladie,04.04.2025,07.04.2025,4,1,URGENT
71a347385c94,CDI,Crédit Immobilier,Maladie,16-06-2025,18/06/2025,3,0,A régulariser
71a347385c94,cdi,Crédit Immobilier,Congé Payé,2024-03-10,2024-03-19,10,1,En attente validation
71a347385c94,CDI,Crédit Immobilier,Maladie,18-10-2024,2024-10-19,2,0,Validé manager
71a347385c94,cdi,Crédit Immobilier,RTT,22-01-2024,22-01-2024,-1,0,Certificat fourni
71a347385c94,cdi,,rtt,27-11-2024,27/11/2024,1,OUI,En attente validation
71a347385c94,CDI,Crédit Immobilier,rtt,05/28/2026,2026-05-28,1,OUI,Validé manager
71a347385c94,CDI,Crédit Immobilier,CP,06-12-2025,10-12-2025,5,1,Validé manager
71a347385c94,CDI,Crédit Immobilier,RTT,06.02.2025,06-02-2025,1,O,Validé manager
71a347385c94,cdi,Crédit Immobilier,CP,2026-02-17,24.02.2026,8,1,URGENT
71a347385c94,cdi,Crédit Immobilier,FORMATION,24/07/25,2025-07-28,5,O,En attente validation
f41fbc2fc4f1,CDI,Conformité KYC,Absent,30/07/2024,30/07/2024,1,N,RAS
f41fbc2fc4f1,cdi,Conformité KYC,CP,05/27/2025,26-05-2025,6,O,En attente validation
f41fbc2fc4f1,cdi,Conformité KYC,RTT,12/08/2024,12/08/2024,1,OUI,
f41fbc2fc4f1,CDI,Conformité KYC,CP,11-07-2024,18/07/2024,8,0,
f41fbc2fc4f1,cdi,Conformité KYC,CP,15.09.2025,21/09/2025,7,NON,Certificat fourni
f41fbc2fc4f1,cdi,Conformité KYC,CONGE_PAYE,20/04/26,29/04/26,10,NON,
f41fbc2fc4f1,CDI,Conformité KYC,RTT,26-09-2024,09/26/2024,1,Y,RAS
f41fbc2fc4f1,CDI,Conformité KYC,MALADIE,05/04/2024,05-04-2024,1,OUI,RAS
f41fbc2fc4f1,cdi,Conformité KYC,Formation CFA,2025-07-31,30/07/25,3,O,Certificat fourni
f41fbc2fc4f1,CDI,Conformité KYC,rtt,24.05.2026,24-05-2026,1,0,URGENT
f41fbc2fc4f1,CDI,Conformité KYC,Congé Payé,2025-09-15,23/09/25,9,Y,A régulariser
f41fbc2fc4f1,cdi,Conformité KYC,rtt,27-03-2025,27/03/2025,1,Y,
f41fbc2fc4f1,CDI,Conformité KYC,Congé Payé,13-06-2025,17/06/25,5,NON,En attente validation
f41fbc2fc4f1,CDI,,CONGE_PAYE,07-10-2025,16/10/2025,10,N,En attente validation
f41fbc2fc4f1,cdi,Conformité KYC,rtt,22.04.2024,22.04.2024,1,OUI,
f41fbc2fc4f1,cdi,Conformité KYC,Congé Payé,19-02-2026,26-02-2026,8,Y,Certificat fourni
f41fbc2fc4f1,CDI,Conformité KYC,rtt,03/04/2025,03.04.2025,1,Y,A régulariser
f41fbc2fc4f1,cdi,Conformité KYC,Congé Payé,30/10/24,04.11.2024,6,NON,Validé manager
f41fbc2fc4f1,cdi,Conformité KYC,Congé Payé,03.06.2026,09.06.2026,7,O,
f41fbc2fc4f1,cdi,Conformité KYC,CONGE_PAYE,03/20/2026,2026-03-17,9,OUI,URGENT
f41fbc2fc4f1,cdi,Conformité KYC,rtt,2025-05-24,2025-05-24,1,O,
f41fbc2fc4f1,CDI,Conformité KYC,FORMATION,24.01.2025,2025-01-27,4,1,URGENT
f41fbc2fc4f1,CDI,Conformité KYC,CP,10/16/2025,24-10-2025,9,N,
f41fbc2fc4f1,cdi,Conformité KYC,RTT,12/27/2025,27.12.2025,1,0,
f41fbc2fc4f1,cdi,Conformité KYC,MALADIE,03-07-2025,05-07-2025,3,1,RAS
fb9dae555adf,cdd,,FORMATION,27/08/25,29/08/2025,3,OUI,En attente validation
fb9dae555adf,cdd,Recouvrement,Maladie,24/11/2025,26/11/25,3,0,
fb9dae555adf,CDD,Recouvrement,RTT,07/20/2025,20/07/2025,1,0,Certificat fourni
fb9dae555adf,CDD,Recouvrement,Formation,28-05-2026,05/29/2026,2,0,
fb9dae555adf,CDD,Recouvrement,rtt,2026-05-27,27/05/2026,1,N,En attente validation
fb9dae555adf,CDD,Recouvrement,Formation CFA,2026-03-24,28.03.2026,5,O,URGENT
fb9dae555adf,CDD,Recouvrement,Congé Payé,04/08/2025,08/13/2025,10,O,
fb9dae555adf,CDD,Recouvrement,RTT,27.01.2026,01/27/2026,1,OUI,RAS
fb9dae555adf,CDD,Recouvrement,rtt,28.08.2025,2025-08-28,1,O,Certificat fourni
fb9dae555adf,cdd,Recouvrement,MALADIE,2025-06-19,20/06/25,2,1,RAS
fb9dae555adf,cdd,Recouvrement,rtt,12-04-2025,12-04-2025,1,OUI,A régulariser
fb9dae555adf,cdd,Recouvrement,Maladie,23-02-2025,25/02/25,3,OUI,
fb9dae555adf,cdd,Recouvrement,MALADIE,12/11/2025,13.11.2025,2,N,URGENT
fb9dae555adf,CDD,Recouvrement,CP,11/02/2026,2026-02-17,95,1,A régulariser
fb9dae555adf,CDD,Recouvrement,Maladie,2025-10-17,21/10/25,5,N,
fb9dae555adf,cdd,Recouvrement,Formation,26-11-2025,27/11/25,2,OUI,
fb9dae555adf,CDD,Recouvrement,Congé Payé,14/07/2025,18/07/25,5,O,En attente validation
fb9dae555adf,cdd,Recouvrement,RTT,08/24/2025,24-08-2025,1,1,Certificat fourni
fb9dae555adf,CDD,Recouvrement,CP,2025-07-08,14/07/25,7,Y,En attente validation
fb9dae555adf,CDD,Recouvrement,RTT,06/18/2025,18/06/25,1,Y,
fb9dae555adf,CDD,Recouvrement,Formation,16/01/2026,17/01/2026,2,OUI,A régulariser
fb9dae555adf,CDD,Recouvrement,rtt,2026-04-08,08-04-2026,1,Y,Validé manager
fb9dae555adf,CDD,Recouvrement,Formation,28/07/2025,07/29/2025,2,O,RAS
fb9dae555adf,CDD,Recouvrement,CONGE_PAYE,12/02/2026,2026-02-10,6,1,Validé manager
fb9dae555adf,cdd,Recouvrement,Maladie,03-02-2026,2026-02-05,3,OUI,A régulariser
fb9dae555adf,cdd,Recouvrement,Maladie,2025-12-21,21/12/2025,1,0,
fb9dae555adf,CDD,Recouvrement,MALADIE,10-05-2025,11.05.2025,2,NON,En attente validation
fb9dae555adf,CDD,Recouvrement,rtt,2026-05-25,2026-05-25,1,O,
fb9dae555adf,cdd,Recouvrement,MALADIE,04-04-2026,2026-04-07,4,0,Certificat fourni
fb9dae555adf,CDD,Recouvrement,RTT,2025-07-28,28/07/2025,1,0,
cd9295e72c48,cdi,Recouvrement,Formation,25/01/24,28.01.2024,4,1,Certificat fourni
cd9295e72c48,CDI,Recouvrement,Formation CFA,24/10/24,27-10-2024,4,0,URGENT
cd9295e72c48,cdi,Recouvrement,CONGE_PAYE,2025-06-07,06/15/2025,9,NON,URGENT
cd9295e72c48,cdi,Recouvrement,Formation CFA,05/25/2026,26.05.2026,2,Y,URGENT
cd9295e72c48,CDI,Recouvrement,CONGE_PAYE,05.06.2025,06/14/2025,10,OUI,URGENT
cd9295e72c48,CDI,Recouvrement,rtt,25/04/2024,2024-04-25,1,N,
cd9295e72c48,CDI,Recouvrement,rtt,12.03.2026,12/03/2026,1,0,
cd9295e72c48,CDI,Recouvrement,Maladie,08/31/2025,01-09-2025,2,NON,
