date,nb_taches_jour,volume_entrant_jour,etp_disponible,charge_par_etp,alerte_surcharge,temps_moyen_traitement,duree_traitement_mediane,taux_complexes,jour_semaine,mois,trimestre,est_fin_de_mois,est_fin_trimestre,est_lundi,est_vendredi,semaine_du_mois,volume_lag_1j,etp_lag_1j,volume_lag_7j,etp_lag_7j,volume_lag_14j,etp_lag_14j,volume_lag_30j,etp_lag_30j,volume_moy_7j,charge_moy_7j
2026-04-01,1314,4122.0,62.6,65.84664536741214,0,54.46123417721519,2.0,2.0418569254185694,2,4,2,0,0,0,0,1,8370.0,62.6,5836.0,57.8,5139.0,65.6,3975.0,58.6,7238.714285714285,123.51097666504043
2026-04-02,1314,3372.0,60.6,55.64356435643564,0,52.8996015936255,2.0,2.028158295281583,3,4,2,0,0,0,0,1,4122.0,62.6,7015.0,53.8,5649.0,65.6,3737.0,57.6,6718.285714285715,112.83286663417542
2026-04-03,1314,3003.0,63.6,47.21698113207547,0,54.649722001588565,2.0,2.047945205479452,4,4,2,0,0,0,1,1,3372.0,60.6,6354.0,56.8,5275.0,63.6,4843.0,56.6,6239.571428571428,103.59726434117212
2026-04-06,1314,4756.0,56.6,84.02826855123675,0,56.00556438791733,2.0,2.0403348554033487,0,4,2,0,0,1,0,1,3003.0,63.6,8854.0,56.8,7185.0,61.6,5040.0,53.6,5654.142857142857,93.33269103561439
2026-04-07,1314,3175.0,57.6,55.12152777777778,0,53.53492063492064,2.0,1.9908675799086757,1,4,2,0,0,0,0,1,4756.0,56.6,7960.0,58.8,7345.0,62.6,4059.0,51.6,4970.571428571428,81.86803076674494
2026-04-08,1314,4757.0,60.8,78.24013157894737,0,52.07625099285147,2.0,2.0083713850837137,2,4,2,0,0,0,0,2,3175.0,57.6,7996.0,60.8,6956.0,61.6,7491.0,58.6,4507.857142857143,74.25759843591787
2026-04-09,1314,3592.0,59.8,60.06688963210703,0,54.43587726199843,2.0,2.0098934550989345,3,4,2,0,0,0,0,2,4757.0,60.8,8370.0,62.6,6121.0,62.6,5891.0,56.6,3825.285714285714,63.737715485141734
2026-04-10,1314,4748.0,59.8,79.3979933110368,0,54.48343848580441,2.0,1.9923896499238964,4,4,2,0,0,0,1,2,3592.0,59.8,4122.0,62.6,5836.0,57.8,6038.0,53.6,3914.714285714286,65.67362233423098
2026-04-13,1314,3720.0,58.8,63.26530612244898,0,51.7827804107425,2.0,1.9961948249619483,0,4,2,0,0,1,0,2,4748.0,59.8,3372.0,60.6,7015.0,53.8,5284.0,52.6,3964.4285714285716,66.76244258651859
2026-04-14,1314,4192.0,58.0,72.27586206896552,0,53.605633802816904,2.0,1.9931506849315068,1,4,2,0,0,0,0,2,3720.0,58.8,3003.0,63.6,6354.0,56.8,5548.0,51.6,4134.285714285715,70.34228272036003
2026-04-15,1314,3895.0,59.0,66.01694915254237,0,53.9538583929992,2.0,2.031202435312024,2,4,2,0,0,0,0,3,4192.0,58.0,4756.0,56.6,8854.0,56.8,6881.0,51.6,4011.285714285714,67.76923709197511
2026-04-16,1314,3922.0,60.0,65.36666666666666,0,54.11942675159236,2.0,2.032724505327245,3,4,2,0,0,0,0,3,3895.0,59.0,3175.0,57.6,7960.0,58.8,6076.0,53.8,4118.0,69.23282836181639
2026-04-17,1314,2909.0,58.8,49.47278911564626,0,53.4498023715415,2.0,1.974124809741248,4,4,2,0,0,0,1,3,3922.0,60.0,4757.0,60.8,7996.0,60.8,6260.0,59.8,3854.0,65.12320800991623
2026-04-20,1314,3489.0,58.6,59.539249146757676,0,52.2508064516129,2.0,2.0273972602739727,0,4,2,0,0,1,0,3,2909.0,58.8,3592.0,59.8,8370.0,62.6,7444.0,58.8,3839.285714285714,65.04783079772348
2026-04-21,1314,4138.0,57.6,71.84027777777777,0,53.27156549520767,2.0,2.0083713850837137,1,4,2,0,0,0,0,3,3489.0,58.6,4748.0,59.8,4122.0,62.6,5644.0,62.8,3752.1428571428573,63.96815715011503
2026-04-22,1296,3900.0,57.6,67.70833333333333,0,52.65196471531676,2.0,2.013888888888889,2,4,2,0,0,0,0,4,4138.0,57.6,3720.0,58.8,3372.0,60.6,6299.0,63.8,3777.8571428571427,64.60287532309852
2026-04-23,1296,4839.0,55.6,87.03237410071942,0,52.36022364217252,2.0,2.007716049382716,3,4,2,0,0,0,0,4,3900.0,57.6,4192.0,58.0,3003.0,63.6,5139.0,65.6,3870.285714285714,66.71094847049193
2026-04-24,1296,4052.0,48.6,83.37448559670781,0,55.68016194331984,2.0,2.0478395061728394,4,4,2,0,0,0,1,4,4839.0,55.6,3895.0,59.0,4756.0,56.6,5649.0,65.6,3892.714285714286,69.19059653394413
2026-04-27,1584,4885.0,46.6,104.8283261802575,1,56.7113606340819,2.0,2.0422979797979797,0,4,2,1,0,1,0,4,4052.0,48.6,3922.0,60.0,3175.0,57.6,5275.0,63.6,4030.285714285714,74.82797646445712
2026-04-28,1584,4572.0,43.8,104.38356164383562,1,56.07114361702128,2.0,2.10290404040404,1,4,2,1,0,0,0,4,4885.0,46.6,2909.0,58.8,4757.0,60.8,7185.0,61.6,4267.857142857143,82.67237253991274
2026-04-29,1584,5513.0,52.6,104.80988593155894,1,54.900918635170605,2.0,2.0681818181818183,2,4,2,1,0,0,0,5,4572.0,43.8,3489.0,58.6,3592.0,59.8,7345.0,62.6,4557.0,89.13960636631292
2026-04-30,1584,4114.0,58.6,70.20477815699658,0,54.48031496062992,2.0,2.037878787878788,3,4,2,1,0,0,0,5,5513.0,52.6,4138.0,57.6,4748.0,59.8,6956.0,61.6,4553.571428571428,88.90596356334417
2026-05-01,1512,3599.0,59.6,60.38590604026845,0,51.010330578512395,2.0,1.9755291005291005,4,5,2,0,0,0,1,1,4114.0,58.6,3900.0,57.6,3720.0,58.8,6121.0,62.6,4510.571428571428,87.85990252147776
2026-05-04,1512,5423.0,62.6,86.629392971246,0,53.304287690179805,2.0,2.009259259259259,0,5,2,0,0,1,0,1,3599.0,59.6,4839.0,55.6,4192.0,58.0,5836.0,57.8,4594.0,87.80233378869585
2026-05-05,1512,4830.0,62.6,77.15654952076677,0,53.523581681476415,2.0,2.002645502645503,1,5,2,0,0,0,0,1,5423.0,62.6,4052.0,48.6,3895.0,59.0,7015.0,53.8,4705.142857142857,86.91405720641856
2026-05-06,1512,4490.0,62.6,71.72523961661342,0,54.15622849277357,2.0,1.9887566137566137,2,5,2,0,0,0,0,1,4830.0,62.6,4885.0,46.6,3922.0,60.0,6354.0,56.8,4648.714285714285,82.18504484018368
2026-05-07,1512,4102.0,62.6,65.52715654952077,0,52.032436162870944,2.0,1.9907407407407407,3,5,2,0,0,0,0,1,4490.0,62.6,4572.0,43.8,2909.0,58.8,8854.0,56.8,4581.571428571428,76.63412982671014
2026-05-08,1512,5720.0,62.6,91.3738019169329,0,55.04938271604938,2.0,2.0264550264550265,4,5,2,0,0,0,1,2,4102.0,62.6,5513.0,52.6,3489.0,58.6,7960.0,58.8,4611.142857142857,74.71468925319213
2026-05-11,1512,4099.0,62.6,65.47923322683705,0,53.066481994459835,2.0,2.003968253968254,0,5,2,0,0,1,0,2,5720.0,62.6,4114.0,58.6,4138.0,57.6,7996.0,60.8,4609.0,74.03961140602648
2026-05-12,1512,4984.0,61.6,80.9090909090909,0,52.11187845303867,2.0,2.0291005291005293,1,5,2,0,0,0,0,2,4099.0,62.6,3599.0,59.6,3900.0,57.6,8370.0,62.6,4806.857142857143,76.97149495871541
2026-05-13,1512,4199.0,61.6,68.16558441558442,0,53.187198898830005,2.0,2.002645502645503,2,5,2,0,0,0,0,2,4984.0,61.6,5423.0,62.6,4839.0,55.6,4122.0,62.6,4632.0,74.33380802219231
2026-05-14,1512,4539.0,62.6,72.50798722044728,0,53.15242652084758,2.0,2.009259259259259,3,5,2,0,0,0,0,2,4199.0,61.6,4830.0,62.6,4052.0,48.6,3372.0,60.6,4590.428571428572,73.66972769357525
2026-05-15,1512,5008.0,61.6,81.2987012987013,0,53.421267893660534,2.0,2.0046296296296298,4,5,2,0,0,0,1,3,4539.0,62.6,4490.0,62.6,4885.0,46.6,3003.0,63.6,4664.428571428572,75.03736507673067
2026-05-18,1512,5006.0,60.6,82.60726072607261,0,53.72527472527472,2.0,2.009920634920635,0,5,2,0,0,1,0,3,5008.0,61.6,4102.0,62.6,4572.0,43.8,4756.0,56.6,4793.571428571428,77.4773799590952
2026-05-19,1512,3707.0,61.6,60.17857142857143,0,53.877216916780355,2.0,2.0357142857142856,1,5,2,0,0,0,0,3,5006.0,60.6,5720.0,62.6,5513.0,52.6,3175.0,57.6,4506.0,73.02091846075787
2026-05-20,1512,5860.0,62.6,93.61022364217253,0,54.49965588437715,2.0,1.9887566137566137,2,5,2,0,0,0,0,3,3707.0,61.6,4099.0,62.6,4114.0,58.6,4757.0,60.8,4757.571428571428,77.03963137723436
2026-05-21,1512,4654.0,61.6,75.55194805194805,0,52.846048109965636,2.0,1.9947089947089947,3,5,2,0,0,0,0,3,5860.0,62.6,4984.0,61.6,3599.0,59.6,3592.0,59.8,4710.428571428572,76.27432525478537
2026-05-22,1512,5095.0,62.6,81.38977635782747,0,53.28747433264887,2.0,1.9583333333333333,4,5,2,0,0,0,1,4,4654.0,61.6,4199.0,61.6,5423.0,62.6,4748.0,59.8,4838.428571428572,78.16349553224867
2026-05-25,1872,4573.0,49.6,92.19758064516128,0,52.84418475236505,2.0,2.0368589743589745,0,5,2,1,0,1,0,4,5095.0,62.6,4539.0,62.6,4830.0,62.6,3720.0,58.8,4843.285714285715,80.97629459292209
2026-05-26,1872,5939.0,55.6,106.81654676258992,1,53.43456653782441,2.0,2.0416666666666665,1,5,2,1,0,0,0,4,4573.0,49.6,5008.0,61.6,4490.0,62.6,4192.0,58.0,4976.285714285715,84.62170108776333
2026-05-27,1872,4764.0,55.6,85.68345323741006,0,52.139367018323156,2.0,2.02991452991453,2,5,2,1,0,0,0,4,5939.0,55.6,5006.0,60.6,4102.0,62.6,3895.0,59.0,4941.714285714285,85.06115716081153
2026-05-28,1872,6777.0,50.6,133.93280632411066,1,53.457730812013345,2.0,2.0213675213675213,3,5,2,1,0,0,0,4,4764.0,55.6,3707.0,61.6,5720.0,62.6,3922.0,60.0,5380.285714285715,95.59747643160286
2026-05-29,1872,5396.0,56.6,95.33568904593639,0,54.68082727780883,2.0,2.0197649572649574,4,5,2,1,0,0,1,5,6777.0,50.6,5860.0,62.6,4099.0,62.6,2909.0,58.8,5314.0,95.8439714892834
2026-06-01,2088,6909.0,56.6,122.06713780918727,1,56.926389584376565,2.0,2.081896551724138,0,6,2,0,1,1,0,1,5396.0,56.6,4654.0,61.6,4984.0,61.6,3489.0,58.6,5636.142857142857,102.48899859746044
2026-06-02,2088,7440.0,56.6,131.4487632508834,1,54.98548548548548,2.0,2.0732758620689653,1,6,2,0,1,0,0,1,6909.0,56.6,5095.0,62.6,4199.0,61.6,4138.0,57.6,5971.142857142857,109.64028243932557
2026-06-03,2088,5511.0,56.6,97.36749116607774,0,56.063851181498244,3.0,2.1087164750957856,2,6,2,0,1,0,0,1,7440.0,56.6,4573.0,49.6,4539.0,62.6,3900.0,57.6,6105.142857142857,110.37884108517076
2026-06-04,2088,5820.0,60.6,96.03960396039604,0,54.798110392839384,2.0,2.0914750957854404,3,6,2,0,1,0,0,1,5511.0,56.6,5939.0,55.6,5008.0,61.6,4839.0,55.6,6088.142857142857,108.8392778277145
2026-06-05,2088,5526.0,58.6,94.30034129692832,0,55.86616915422886,2.0,2.1058429118773945,4,6,2,0,1,0,1,1,5820.0,60.6,4764.0,55.6,5006.0,60.6,4052.0,48.6,6197.0,110.07026183621711
2026-06-08,2088,6373.0,57.6,110.64236111111111,1,55.36467095497279,2.0,2.0694444444444446,0,6,2,0,1,1,0,2,5526.0,58.6,6777.0,50.6,3707.0,61.6,4885.0,46.6,6139.285714285715,106.74305537721717
2026-06-09,2088,6206.0,58.6,105.90443686006826,1,55.794947994056464,2.0,2.0828544061302683,1,6,2,0,1,0,0,2,6373.0,57.6,5396.0,56.6,5860.0,62.6,4572.0,43.8,6255.0,108.25287649352173
2026-06-10,2088,6181.0,61.6,100.3409090909091,0,54.67111111111111,2.0,2.05411877394636,2,6,2,0,1,0,0,2,6206.0,58.6,6909.0,56.6,4654.0,61.6,5513.0,52.6,6151.0,105.1491295337677
2026-06-11,2088,5304.0,61.6,86.1038961038961,0,54.40120060030015,2.0,2.0842911877394634,3,6,2,0,1,0,0,2,6181.0,61.6,7440.0,56.6,5095.0,62.6,4114.0,58.6,5845.857142857143,98.67129136991238
2026-06-12,2088,6406.0,57.6,111.21527777777777,1,55.423611111111114,2.0,2.0847701149425286,4,6,2,0,1,0,1,2,5304.0,61.6,5511.0,56.6,4573.0,49.6,3599.0,59.6,5973.714285714285,100.64954660015526
